entrezID	chromo	start	end	assembly	strand	symbol
100874456	chr8	77925990	77926288	GRCh37.p13	-	HIGD1AP18
5569	chr8	79428336	79517502	GRCh37.p13	+	PKIA
101927003	chr8	79446127	79470740	GRCh37.p13	-	LOC101927003
51101	chr8	79578282	79632000	GRCh37.p13	+	ZC2HC1A
101241902	chr8	79635082	79636609	GRCh37.p13	-	LOC101241902
3574	chr8	79645007	79717758	GRCh37.p13	-	IL7
100422712	chr8	79671980	79674666	GRCh37.p13	-	PRKRIRP7
100128963	chr8	80483330	80484585	GRCh37.p13	-	RPL3P9
11075	chr8	80523049	80578410	GRCh37.p13	+	STMN2
23462	chr8	80676245	80680098	GRCh37.p13	-	HEY1
101927067	chr8	80680377	80715036	GRCh37.p13	+	LOC101927067
101927040	chr8	80681607	80783972	GRCh37.p13	-	LOC101927040
100151682	chr8	80712371	80712429	GRCh37.p13	-	RNU7-85P
101927022	chr8	80738401	80740011	GRCh37.p13	-	LOC101927022
28957	chr8	80830952	80942516	GRCh37.p13	-	MRPS28
7163	chr8	80947103	81083836	GRCh37.p13	-	TPD52
100847056	chr8	81153624	81153708	GRCh37.p13	+	MIR5708
402342	chr8	81177740	81181009	GRCh37.p13	-	RPL13AP18
340443	chr8	81213032	81213771	GRCh37.p13	+	RPS5P5
100216346	chr8	81263351	81264031	GRCh37.p13	+	LOC100216346
65986	chr8	81397854	81438500	GRCh37.p13	+	ZBTB10
389672	chr8	81471029	81472062	GRCh37.p13	+	RPSAP47
100287085	chr8	81480200	81480813	GRCh37.p13	-	OCIAD2P1
100128119	chr8	81506985	81508103	GRCh37.p13	-	SLC25A51P3
619279	chr8	81540686	81787016	GRCh37.p13	-	ZNF704
137529	chr8	81556687	81557451	GRCh37.p13	-	CKS1BP7
100873896	chr8	81724377	81724816	GRCh37.p13	-	HMGB1P41
55824	chr8	81880045	82024303	GRCh37.p13	-	PAG1
646463	chr8	82167120	82168005	GRCh37.p13	+	UBE2HP1
101927085	chr8	82189107	82194932	GRCh37.p13	-	LOC101927085
2171	chr8	82192718	82197012	GRCh37.p13	+	FABP5
5375	chr8	82352561	82359719	GRCh37.p13	-	PMP2
646480	chr8	82370618	82373758	GRCh37.p13	-	FABP9
2167	chr8	82390732	82395473	GRCh37.p13	-	FABP4
2503	chr8	82433755	82434668	GRCh37.p13	-	FTH1P11
646486	chr8	82437216	82446056	GRCh37.p13	-	FABP12
101927118	chr8	82481611	82491673	GRCh37.p13	+	LOC101927118
650747	chr8	82516796	82539104	GRCh37.p13	-	IMPA1P
100421776	chr8	82529382	82530480	GRCh37.p13	-	NIPA2P4
100271114	chr8	82539504	82539852	GRCh37.p13	+	RPS26P34
100631269	chr8	82546590	82547677	GRCh37.p13	-	SLC10A5P1
3612	chr8	82569151	82599029	GRCh37.p13	-	IMPA1
347051	chr8	82605891	82607207	GRCh37.p13	-	SLC10A5
79752	chr8	82613566	82633539	GRCh37.p13	-	ZFAND1
92421	chr8	82644688	82671750	GRCh37.p13	+	CHMP4C
64089	chr8	82711816	82754539	GRCh37.p13	-	SNX16
100128836	chr8	82719935	82721165	GRCh37.p13	+	HNRNPA1P36
389674	chr8	83203143	83204626	GRCh37.p13	-	HNRNPA1P4
101927141	chr8	83824339	83825258	GRCh37.p13	+	LOC101927141
100420845	chr8	84012211	84013081	GRCh37.p13	-	LOC100420845
100533622	chr8	84113187	84114666	GRCh37.p13	-	LOC100533622
138046	chr8	85095453	85834079	GRCh37.p13	+	RALYL
100422271	chr8	85591033	85592077	GRCh37.p13	+	LOC100422271
100421444	chr8	85740811	85741714	GRCh37.p13	-	LOC100421444
66	chr8	85860744	85862510	GRCh37.p13	+	ACTBP6
3513	chr8	85891209	85892805	GRCh37.p13	-	IGJP1
100422614	chr8	85998850	85999421	GRCh37.p13	+	LOC100422614
85444	chr8	86019323	86058315	GRCh37.p13	+	LRRCC1
1875	chr8	86089619	86126753	GRCh37.p13	+	E2F5
401466	chr8	86126288	86132643	GRCh37.p13	-	C8orf59
100507258	chr8	86132766	86142944	GRCh37.p13	+	LOC100507258
377677	chr8	86157716	86196302	GRCh37.p13	+	CA13
759	chr8	86240458	86290342	GRCh37.p13	-	CA1
761	chr8	86351056	86361269	GRCh37.p13	+	CA3
100996348	chr8	86368730	86375396	GRCh37.p13	-	LOC100996348
760	chr8	86376131	86393721	GRCh37.p13	+	CA2
392242	chr8	86554954	86556751	GRCh37.p13	-	REXO1L8P
441359	chr8	86556617	86568889	GRCh37.p13	-	REXO1L3P
254958	chr8	86568533	86575726	GRCh37.p13	-	REXO1L1
100289448	chr8	86726552	86728213	GRCh37.p13	+	REXO1L12P
100288470	chr8	86747543	86747737	GRCh37.p13	+	REXO1L11P
101929601	chr8	86747543	86749570	GRCh37.p13	+	LOC101929601
101929627	chr8	86756718	86758745	GRCh37.p13	-	LOC101929627
100288500	chr8	86758551	86758745	GRCh37.p13	-	REXO1L10P
100506246	chr8	86775084	86777113	GRCh37.p13	-	REXO1L9P
100288527	chr8	86787245	86788322	GRCh37.p13	-	REXO1L2P
100288562	chr8	86802554	86804581	GRCh37.p13	-	LOC100288562
653042	chr8	86814747	86816774	GRCh37.p13	-	REXO1L4P
441361	chr8	86816580	86828807	GRCh37.p13	-	REXO1L5P
441362	chr8	86839094	86840171	GRCh37.p13	-	REXO1L6P
642320	chr8	87028987	87029414	GRCh37.p13	+	RPL36AP31
100131339	chr8	87055281	87055772	GRCh37.p13	+	RPL32P4
85481	chr8	87060691	87081851	GRCh37.p13	-	PSKH2
245972	chr8	87111139	87166454	GRCh37.p13	+	ATP6V0D2
157724	chr8	87226288	87242609	GRCh37.p13	-	SLC7A13
11059	chr8	87354965	87480181	GRCh37.p13	+	WWP1
101929686	chr8	87355317	87356557	GRCh37.p13	-	LOC101929686
51115	chr8	87479627	87526567	GRCh37.p13	-	RMDN1
100420307	chr8	87493790	87495257	GRCh37.p13	-	NTAN1P2
399495	chr8	87515645	87519176	GRCh37.p13	+	SLC2A3P4
8895	chr8	87526656	87573726	GRCh37.p13	+	CPNE3
54714	chr8	87586163	87755903	GRCh37.p13	-	CNGB3
100419614	chr8	87605977	87606813	GRCh37.p13	-	LOC100419614
100418751	chr8	87669612	87672517	GRCh37.p13	-	GOLGA2P1
101928256	chr8	87672594	87674087	GRCh37.p13	-	LOC101928256
168975	chr8	87878676	88394955	GRCh37.p13	+	CNBD1
100128412	chr8	88587879	88588734	GRCh37.p13	-	LOC100128412
642461	chr8	88610709	88613847	GRCh37.p13	-	LOC642461
6661	chr8	88800463	88801912	GRCh37.p13	-	SOX5P
100419762	chr8	88879838	88880657	GRCh37.p13	+	LOC100419762
138009	chr8	88882971	88886296	GRCh37.p13	-	DCAF4L2
4325	chr8	89049460	89339717	GRCh37.p13	-	MMP16
100873525	chr8	89408666	89408776	GRCh37.p13	-	RNA5SP272
100129100	chr8	89432536	89498323	GRCh37.p13	+	LOC100129100
100509857	chr8	90424742	90427300	GRCh37.p13	-	LOC100509857
101929709	chr8	90623717	90629387	GRCh37.p13	-	LOC101929709
101929758	chr8	90737101	90770191	GRCh37.p13	-	LOC101929758
8767	chr8	90769335	90803292	GRCh37.p13	+	RIPK2
100462851	chr8	90835770	90836058	GRCh37.p13	-	COX6B1P6
734	chr8	90914096	90940096	GRCh37.p13	+	OSGIN2
4683	chr8	90945564	90996952	GRCh37.p13	-	NBN
1666	chr8	91013580	91064232	GRCh37.p13	+	DECR1
793	chr8	91070836	91095107	GRCh37.p13	-	CALB1
100874052	chr8	91233716	91400187	GRCh37.p13	+	LINC00534
101926899	chr8	91369019	91372234	GRCh37.p13	-	LOC101926899
100873526	chr8	91523356	91523468	GRCh37.p13	+	RNA5SP273
169200	chr8	91634223	91658133	GRCh37.p13	-	TMEM64
100506351	chr8	91658595	91663985	GRCh37.p13	+	LOC100506351
64168	chr8	91803921	91971630	GRCh37.p13	+	NECAB1
100127983	chr8	91970706	91997485	GRCh37.p13	-	LOC100127983
55529	chr8	92006499	92053203	GRCh37.p13	-	TMEM55A
100506365	chr8	92075740	92082271	GRCh37.p13	-	LOC100506365
51633	chr8	92082424	92099323	GRCh37.p13	+	OTUD6B
100130742	chr8	92114847	92231473	GRCh37.p13	+	LRRC69
340451	chr8	92169506	92172150	GRCh37.p13	+	CPP
100616245	chr8	92217713	92217787	GRCh37.p13	+	MIR4661
115111	chr8	92261508	92410378	GRCh37.p13	+	SLC26A7
100289644	chr8	92921964	92922419	GRCh37.p13	-	LOC100289644
137406	chr8	92929735	92930150	GRCh37.p13	+	MRPS16P1
862	chr8	92967195	93115454	GRCh37.p13	-	RUNX1T1
401470	chr8	93156235	93156687	GRCh37.p13	-	RPS26P10
101926956	chr8	93681071	93695673	GRCh37.p13	+	LOC101926956
441369	chr8	93711970	93798288	GRCh37.p13	-	FLJ46284
286144	chr8	93895758	93978372	GRCh37.p13	-	TRIQK
100420406	chr8	93984824	93986969	GRCh37.p13	+	IRF5P1
389676	chr8	94146324	94179079	GRCh37.p13	-	C8orf87
642924	chr8	94358695	94712661	GRCh37.p13	-	LINC00535
100288659	chr8	94658294	94659322	GRCh37.p13	+	ZNF317P1
137392	chr8	94712480	94741481	GRCh37.p13	+	FAM92A1
389677	chr8	94742798	94753268	GRCh37.p13	-	RBM12B
55472	chr8	94752339	94753047	GRCh37.p13	+	RBM12B-AS1
91147	chr8	94767072	94831462	GRCh37.p13	+	TMEM67
157667	chr8	94861789	94862305	GRCh37.p13	+	LOC157667
100616169	chr8	94928250	94928347	GRCh37.p13	-	MIR378D2
54704	chr8	94929083	94938296	GRCh37.p13	+	PDP1
100131775	chr8	94952314	94955105	GRCh37.p13	-	PSMA2P2
100271003	chr8	94969566	94969919	GRCh37.p13	-	RPL34P18
1015	chr8	95139394	95229531	GRCh37.p13	-	CDH17
100130524	chr8	95214111	95215300	GRCh37.p13	-	RPL6P23
2669	chr8	95261481	95274547	GRCh37.p13	-	GEM
100271133	chr8	95365149	95365943	GRCh37.p13	+	RPS4XP10
25788	chr8	95384188	95487343	GRCh37.p13	-	RAD54B
100861412	chr8	95439940	95449180	GRCh37.p13	-	FSBP
25962	chr8	95500005	95565746	GRCh37.p13	-	KIAA1429
101926977	chr8	95565950	95581423	GRCh37.p13	+	LOC101926977
100286997	chr8	95577264	95577936	GRCh37.p13	+	LOC100286997
100288748	chr8	95649513	95651695	GRCh37.p13	-	LOC100288748
54845	chr8	95653364	95719694	GRCh37.p13	+	ESRP1
100271359	chr8	95700466	95700838	GRCh37.p13	+	RPS15AP26
286148	chr8	95732103	95806076	GRCh37.p13	+	DPY19L4
55656	chr8	95835518	95892721	GRCh37.p13	+	INTS8
9134	chr8	95892452	95909672	GRCh37.p13	-	CCNE2
100128548	chr8	95903429	95904371	GRCh37.p13	+	LOC100128548
94241	chr8	95938200	95961615	GRCh37.p13	-	TP53INP1
101927002	chr8	95961776	95970237	GRCh37.p13	+	LOC101927002
100506538	chr8	95993135	96001883	GRCh37.p13	+	LOC100506538
137682	chr8	96037209	96115685	GRCh37.p13	+	NDUFAF6
100500907	chr8	96085139	96085224	GRCh37.p13	-	MIR3150B
100422964	chr8	96085142	96085221	GRCh37.p13	+	MIR3150A
79666	chr8	96145949	96168913	GRCh37.p13	+	PLEKHF2
619344	chr8	96219235	96228602	GRCh37.p13	-	C8orf69
157657	chr8	96257141	96281707	GRCh37.p13	-	C8orf37
100616530	chr8	96281031	96822371	GRCh37.p13	+	LOC100616530
100189248	chr8	96281885	96281966	GRCh37.p13	-	TRNAS20
100500773	chr8	96959212	96960576	GRCh37.p13	-	LOC100500773
643228	chr8	97080743	97081959	GRCh37.p13	-	GAPDHP30
100533620	chr8	97138842	97140030	GRCh37.p13	-	TUBBP7
392255	chr8	97154558	97173020	GRCh37.p13	-	GDF6
7381	chr8	97238904	97247862	GRCh37.p13	-	UQCRB
101927039	chr8	97247887	97250159	GRCh37.p13	+	LOC101927039
51001	chr8	97251645	97273796	GRCh37.p13	-	MTERFD1
9791	chr8	97274167	97346774	GRCh37.p13	+	PTDSS1
6383	chr8	97505579	97624037	GRCh37.p13	+	SDC2
10404	chr8	97657455	98155731	GRCh37.p13	+	CPQ
101927066	chr8	97964092	98458725	GRCh37.p13	-	LOC101927066
85453	chr8	98285714	98290192	GRCh37.p13	-	TSPYL5
286150	chr8	98636394	98637330	GRCh37.p13	-	RPS2P33
92140	chr8	98656375	98742488	GRCh37.p13	+	MTDH
55353	chr8	98787809	98864830	GRCh37.p13	+	LAPTM4B
100127982	chr8	98865248	98865983	GRCh37.p13	-	LOC100127982
93948	chr8	98877253	98877757	GRCh37.p13	+	RPS23P1
4147	chr8	98881284	99048948	GRCh37.p13	+	MATN2
100506558	chr8	98962943	98964530	GRCh37.p13	+	LOC100506558
6156	chr8	99053938	99057818	GRCh37.p13	-	RPL30
26775	chr8	99054314	99054445	GRCh37.p13	-	SNORA72
203111	chr8	99076750	99105838	GRCh37.p13	+	C8orf47
10247	chr8	99114567	99129418	GRCh37.p13	-	HRSP12
10940	chr8	99129521	99172069	GRCh37.p13	+	POP1
79815	chr8	99202054	99307444	GRCh37.p13	-	NIPAL2
100131849	chr8	99425538	99426012	GRCh37.p13	-	LOC100131849
3788	chr8	99439250	99443025	GRCh37.p13	+	KCNS2
6788	chr8	99466859	99954799	GRCh37.p13	-	STK3
101928296	chr8	99641190	99646209	GRCh37.p13	+	LOC101928296
100270951	chr8	99794240	99794938	GRCh37.p13	+	RPL19P14
643494	chr8	99916828	99917898	GRCh37.p13	-	LOC643494
359731	chr8	99918483	99918755	GRCh37.p13	-	MRP63P7
116039	chr8	99956631	99964338	GRCh37.p13	+	OSR2
101927107	chr8	100014248	100016104	GRCh37.p13	-	LOC101927107
157680	chr8	100025299	100890447	GRCh37.p13	+	VPS13B
100421893	chr8	100245280	100246687	GRCh37.p13	-	LOC100421893
100499192	chr8	100351858	100354107	GRCh37.p13	-	LOC100499192
100420057	chr8	100358296	100360528	GRCh37.p13	-	LOC100420057
693184	chr8	100548864	100548958	GRCh37.p13	-	MIR599
100126309	chr8	100549014	100549089	GRCh37.p13	-	MIR875
100151646	chr8	100708160	100710748	GRCh37.p13	+	LETM1P3
1345	chr8	100890223	100906242	GRCh37.p13	-	COX6C
26166	chr8	100973164	101118344	GRCh37.p13	-	RGS22
100302165	chr8	101036210	101036312	GRCh37.p13	-	MIR1273A
286151	chr8	101145588	101158099	GRCh37.p13	-	FBXO43
5440	chr8	101162839	101166230	GRCh37.p13	+	POLR2K
6674	chr8	101170263	101254132	GRCh37.p13	+	SPAG1
100506633	chr8	101177452	101177704	GRCh37.p13	-	LOC100506633
25897	chr8	101269285	101348446	GRCh37.p13	-	RNF19A
100616451	chr8	101394991	101395073	GRCh37.p13	+	MIR4471
157567	chr8	101521980	101572014	GRCh37.p13	-	ANKRD46
100128961	chr8	101562768	101563961	GRCh37.p13	-	GAPDHP62
169166	chr8	101585110	101661893	GRCh37.p13	-	SNX31
26986	chr8	101715144	101734969	GRCh37.p13	-	PABPC1
100271089	chr8	101788740	101789096	GRCh37.p13	-	RPS20P23
392256	chr8	101907964	101908430	GRCh37.p13	+	RPS26P6
7534	chr8	101930804	101965717	GRCh37.p13	-	YWHAZ
441374	chr8	102064282	102088479	GRCh37.p13	+	FLJ42969
51123	chr8	102209266	102218292	GRCh37.p13	-	ZNF706
100419977	chr8	102236169	102236801	GRCh37.p13	-	LOC100419977
503631	chr8	102378566	102379275	GRCh37.p13	-	DUXAP2
83955	chr8	102381121	102381823	GRCh37.p13	+	NACAP1
101927172	chr8	102473186	102504947	GRCh37.p13	-	LOC101927172
79977	chr8	102504668	102681954	GRCh37.p13	+	GRHL2
100131593	chr8	102540645	102541847	GRCh37.p13	-	LOC100131593
101927140	chr8	102574029	102574716	GRCh37.p13	-	LOC101927140
83988	chr8	102698770	103137135	GRCh37.p13	-	NCALD
643831	chr8	102883823	102884807	GRCh37.p13	-	PDCL3P2
100847001	chr8	103137660	103137743	GRCh37.p13	+	MIR5680
50484	chr8	103216729	103251346	GRCh37.p13	-	RRM2B
101927221	chr8	103251584	103266173	GRCh37.p13	+	LOC101927221
100422265	chr8	103254266	103254846	GRCh37.p13	-	LOC100422265
51366	chr8	103264501	103424947	GRCh37.p13	-	UBR5
101927201	chr8	103305389	103317171	GRCh37.p13	+	LOC101927201
100271059	chr8	103515983	103516366	GRCh37.p13	+	RPS12P15
4956	chr8	103563848	103573245	GRCh37.p13	+	ODF1
100129512	chr8	103633359	103634453	GRCh37.p13	-	POU5F1P2
7071	chr8	103661005	103668130	GRCh37.p13	-	KLF10
101927245	chr8	103668635	103698156	GRCh37.p13	+	LOC101927245
100288971	chr8	103700181	103701160	GRCh37.p13	-	LOC100288971
51582	chr8	103838536	103876905	GRCh37.p13	-	AZIN1
100506753	chr8	103876499	103877545	GRCh37.p13	+	LOC100506753
100270841	chr8	103935541	103936557	GRCh37.p13	-	RPL5P24
100996457	chr8	103942723	103990104	GRCh37.p13	+	LOC100996457
100422272	chr8	104028972	104029715	GRCh37.p13	+	NPM1P52
528	chr8	104033248	104085285	GRCh37.p13	+	ATP6V1C1
100873174	chr8	104097895	104098821	GRCh37.p13	+	MTND1P5
100873238	chr8	104099338	104100261	GRCh37.p13	+	MTND2P10
379034	chr8	104133260	104152687	GRCh37.p13	+	FLJ10489
157556	chr8	104145191	104153570	GRCh37.p13	-	C8orf56
79870	chr8	104152921	104242533	GRCh37.p13	+	BAALC
100422992	chr8	104166842	104166917	GRCh37.p13	+	MIR3151
100499183	chr8	104168362	104310998	GRCh37.p13	-	LOC100499183
101927343	chr8	104246508	104281071	GRCh37.p13	-	LOC101927343
8323	chr8	104310661	104345094	GRCh37.p13	+	FZD6
115908	chr8	104383743	104395233	GRCh37.p13	+	CTHRC1
81034	chr8	104410866	104427563	GRCh37.p13	-	SLC25A32
25879	chr8	104426942	104455681	GRCh37.p13	+	DCAF13
9699	chr8	104512426	105266656	GRCh37.p13	+	RIMS2
101101841	chr8	104580565	104581222	GRCh37.p13	-	LOC101101841
6896	chr8	104671472	104672816	GRCh37.p13	+	TARBP2P
100131467	chr8	104780468	104781291	GRCh37.p13	+	RPS6P9
81501	chr8	105352024	105368917	GRCh37.p13	+	DCSTAMP
1807	chr8	105391652	105479281	GRCh37.p13	-	DPYS
693127	chr8	105496597	105496693	GRCh37.p13	-	MIR548A3
29967	chr8	105501459	105601252	GRCh37.p13	-	LRP12
100129377	chr8	105993365	105997113	GRCh37.p13	-	RPL23P9
644103	chr8	106023295	106023905	GRCh37.p13	+	RPL29P18
101927392	chr8	106155088	106179712	GRCh37.p13	-	LOC101927392
100128132	chr8	106206936	106209692	GRCh37.p13	-	TMCC1P1
100270942	chr8	106300069	106300593	GRCh37.p13	-	RPL17P32
23414	chr8	106330917	106816767	GRCh37.p13	+	ZFPM2
100270924	chr8	106749508	106749984	GRCh37.p13	-	RPL12P24
100128685	chr8	107227993	107229533	GRCh37.p13	+	SLC16A14P1
55074	chr8	107282406	107764922	GRCh37.p13	+	OXR1
100418887	chr8	107709655	107710268	GRCh37.p13	-	TAGLN2P1
100151681	chr8	107742024	107742085	GRCh37.p13	-	RNU7-84P
137735	chr8	107771711	107782472	GRCh37.p13	-	ABRA
100419978	chr8	108185427	108186037	GRCh37.p13	-	HMGB1P46
284	chr8	108261710	108510254	GRCh37.p13	-	ANGPT1
100129815	chr8	108659508	108660261	GRCh37.p13	+	PGAM1P13
100873528	chr8	108896722	108896839	GRCh37.p13	+	RNA5SP275
340419	chr8	108911544	109095913	GRCh37.p13	-	RSPO2
728381	chr8	108995197	108996994	GRCh37.p13	+	NRBF2P4
644233	chr8	109143190	109144422	GRCh37.p13	-	AURKBPS1
3646	chr8	109213972	109260959	GRCh37.p13	-	EIF3E
100271074	chr8	109391388	109391774	GRCh37.p13	-	RPS17P14
9694	chr8	109455853	109499136	GRCh37.p13	+	EMC2
101060000	chr8	109584874	109629686	GRCh37.p13	+	LOC101060000
101060002	chr8	109665011	109665750	GRCh37.p13	+	LOC101060002
157753	chr8	109791165	109799770	GRCh37.p13	-	TMEM74
101927413	chr8	109928096	109930869	GRCh37.p13	-	LOC101927413
7201	chr8	110099653	110131813	GRCh37.p13	+	TRHR
84955	chr8	110253148	110346486	GRCh37.p13	-	NUDCD1
56943	chr8	110346552	110358189	GRCh37.p13	+	ENY2
93035	chr8	110374706	110543500	GRCh37.p13	+	PKHD1L1
100420748	chr8	110428255	110429283	GRCh37.p13	+	LOC100420748
286156	chr8	110482367	110484483	GRCh37.p13	+	MAPK6PS5
9166	chr8	110551929	110578225	GRCh37.p13	+	EBAG9
55638	chr8	110586405	110704020	GRCh37.p13	-	SYBU
100132813	chr8	110656344	110660261	GRCh37.p13	+	LOC100132813
644335	chr8	110790167	110794490	GRCh37.p13	+	LOC644335
100131333	chr8	110911397	110915382	GRCh37.p13	-	RPL18P6
27012	chr8	110979233	110987963	GRCh37.p13	-	KCNV1
392262	chr8	111117305	111118193	GRCh37.p13	-	RPSAP48
100132280	chr8	111567616	111568754	GRCh37.p13	+	LOC100132280
100129370	chr8	111821602	111822123	GRCh37.p13	-	LOC100129370
101927459	chr8	112016900	112039666	GRCh37.p13	-	LOC101927459
101927487	chr8	112125661	112248410	GRCh37.p13	-	LOC101927487
100421825	chr8	112237865	112238421	GRCh37.p13	+	EEF1A1P37
114788	chr8	113235157	114449242	GRCh37.p13	-	CSMD3
100289099	chr8	113551118	113551543	GRCh37.p13	+	RPL30P16
100302225	chr8	113655722	113655812	GRCh37.p13	+	MIR2053
100270945	chr8	114388865	114389519	GRCh37.p13	+	RPL18P7
100420746	chr8	115330629	115331156	GRCh37.p13	-	LOC100420746
7227	chr8	116420724	116713299	GRCh37.p13	-	TRPS1
100859921	chr8	116962736	117337297	GRCh37.p13	-	LINC00536
8667	chr8	117657055	117768258	GRCh37.p13	-	EIF3H
84294	chr8	117778742	117792449	GRCh37.p13	+	UTP23
5885	chr8	117858173	117887105	GRCh37.p13	-	RAD21
644660	chr8	117886663	117889107	GRCh37.p13	+	RAD21-AS1
100500914	chr8	117886967	117887039	GRCh37.p13	-	MIR3610
441376	chr8	117950464	117956239	GRCh37.p13	+	AARD
169026	chr8	117962512	118188953	GRCh37.p13	+	SLC30A8
90390	chr8	118532532	118552510	GRCh37.p13	+	MED30
100271050	chr8	118535456	118535965	GRCh37.p13	-	RPS10P16
2131	chr8	118811602	119124058	GRCh37.p13	-	EXT1
401474	chr8	119201694	119634184	GRCh37.p13	-	SAMD12
552860	chr8	119633240	119738306	GRCh37.p13	+	SAMD12-AS1
441377	chr8	119774006	119774459	GRCh37.p13	-	RPS26P35
4982	chr8	119935796	119964383	GRCh37.p13	-	TNFRSF11B
10584	chr8	119964527	120119207	GRCh37.p13	+	COLEC10
100286746	chr8	119994249	119995180	GRCh37.p13	-	LOC100286746
101927513	chr8	120075181	120081021	GRCh37.p13	-	LOC101927513
114569	chr8	120220610	120257913	GRCh37.p13	+	MAL2
4856	chr8	120428552	120436678	GRCh37.p13	+	NOV
392264	chr8	120492518	120493711	GRCh37.p13	-	LOC392264
5168	chr8	120569317	120685644	GRCh37.p13	-	ENPP2
360176	chr8	120630396	120630714	GRCh37.p13	-	CYCSP23
6873	chr8	120743014	120845074	GRCh37.p13	-	TAF2
79075	chr8	120846181	120868170	GRCh37.p13	-	DSCC1
64798	chr8	120885900	121063157	GRCh37.p13	+	DEPTOR
100873530	chr8	120903372	120903469	GRCh37.p13	-	RNA5SP277
7373	chr8	121137347	121384273	GRCh37.p13	+	COL14A1
28998	chr8	121408083	121457647	GRCh37.p13	-	MRPL13
27085	chr8	121457638	121535875	GRCh37.p13	+	MTBP
6641	chr8	121547985	121825599	GRCh37.p13	-	SNTB1
100421096	chr8	121647810	121650405	GRCh37.p13	-	LOC100421096
101927561	chr8	121727119	121727689	GRCh37.p13	-	LOC101927561
101927543	chr8	121773493	121789072	GRCh37.p13	+	LOC101927543
100133147	chr8	122125599	122126160	GRCh37.p13	-	LOC100133147
100271322	chr8	122392333	122392779	GRCh37.p13	-	RPL35AP19
3037	chr8	122624356	122653675	GRCh37.p13	-	HAS2
594842	chr8	122651586	122657565	GRCh37.p13	+	HAS2-AS1
347704	chr8	123103709	123103841	GRCh37.p13	+	MRPS36P3
392265	chr8	123781468	123782557	GRCh37.p13	+	CDK5PS
22882	chr8	123792510	123986755	GRCh37.p13	+	ZHX2
79139	chr8	124025404	124054663	GRCh37.p13	-	DERL1
100379299	chr8	124056957	124057051	GRCh37.p13	+	RNY4P5
93594	chr8	124084920	124164393	GRCh37.p13	+	TBC1D31
100419979	chr8	124135350	124135924	GRCh37.p13	+	HMGB1P19
100189201	chr8	124169470	124169542	GRCh37.p13	-	TRNAM11
84985	chr8	124194752	124222318	GRCh37.p13	+	FAM83A
100131726	chr8	124213412	124214983	GRCh37.p13	-	FAM83A-AS1
100616260	chr8	124228028	124228103	GRCh37.p13	-	MIR4663
84933	chr8	124232196	124253656	GRCh37.p13	-	C8orf76
100533106	chr8	124238429	124286727	GRCh37.p13	-	ZHX1-C8ORF76
100271031	chr8	124249092	124249456	GRCh37.p13	+	UBA52P5
11244	chr8	124260690	124287781	GRCh37.p13	-	ZHX1
100189471	chr8	124270725	124270797	GRCh37.p13	-	TRNAF14P
392266	chr8	124300572	124303720	GRCh37.p13	+	LOC392266
29028	chr8	124332090	124408705	GRCh37.p13	-	ATAD2
693130	chr8	124360274	124360370	GRCh37.p13	-	MIR548D1
100500863	chr8	124360274	124360370	GRCh37.p13	+	MIR548AA1
100873909	chr8	124364547	124364885	GRCh37.p13	+	DUTP2
392267	chr8	124412762	124415055	GRCh37.p13	+	IMPDH1P6
55093	chr8	124428965	124454261	GRCh37.p13	+	WDYHV1
114907	chr8	124510127	124553493	GRCh37.p13	-	FBXO32
340359	chr8	124657743	124666041	GRCh37.p13	-	KLHL38
312	chr8	124693034	124749647	GRCh37.p13	-	ANXA13
157769	chr8	124780679	124827692	GRCh37.p13	+	FAM91A1
654463	chr8	124864227	125132412	GRCh37.p13	+	FER1L6
439941	chr8	124996378	125053023	GRCh37.p13	-	FER1L6-AS1
157376	chr8	125058312	125183763	GRCh37.p13	-	FER1L6-AS2
392268	chr8	125154141	125155750	GRCh37.p13	+	LOC392268
442396	chr8	125164165	125164677	GRCh37.p13	+	ARF1P3
101927588	chr8	125204934	125259639	GRCh37.p13	-	LOC101927588
157378	chr8	125323159	125384940	GRCh37.p13	-	TMEM65
55039	chr8	125463048	125465267	GRCh37.p13	+	TRMT12
101927612	chr8	125485049	125487106	GRCh37.p13	-	LOC101927612
11236	chr8	125487008	125500859	GRCh37.p13	+	RNF139
83940	chr8	125500735	125551329	GRCh37.p13	-	TATDN1
4715	chr8	125551343	125580751	GRCh37.p13	+	NDUFB9
9788	chr8	125563025	125740730	GRCh37.p13	-	MTSS1
100616255	chr8	125834220	125834300	GRCh37.p13	-	MIR4662B
100616221	chr8	125834227	125834293	GRCh37.p13	+	MIR4662A
100130448	chr8	125932672	125934216	GRCh37.p13	+	MRS2P1
157381	chr8	125954250	125963337	GRCh37.p13	+	LINC00964
137209	chr8	125985539	125991631	GRCh37.p13	+	ZNF572
6713	chr8	126010720	126034525	GRCh37.p13	+	SQLE
9897	chr8	126036502	126104061	GRCh37.p13	-	KIAA0196
286053	chr8	126104083	126379367	GRCh37.p13	+	NSMCE2
10221	chr8	126442563	126450647	GRCh37.p13	+	TRIB1
101927634	chr8	126921407	126934602	GRCh37.p13	-	LOC101927634
100130231	chr8	126934767	126963441	GRCh37.p13	-	LINC00861
100130158	chr8	127084817	127086491	GRCh37.p13	+	KNOP1P5
100420058	chr8	127186430	127187333	GRCh37.p13	-	RFPL4AP5
101927657	chr8	127337740	127341780	GRCh37.p13	+	LOC101927657
